"Gemeindenr"	"gini_steink.2001"	"median_steink.2001"	"primary.2001"	"secondary.2001"	"tertiary.2001"	"tert.2001"	"sek.2001"	"prim.2001"	"rank_median.2001"	"rank_gini.2001"	"gini_steink.2005"	"median_steink.2005"	"primary.2005"	"secondary.2005"	"tertiary.2005"	"tert.2005"	"sek.2005"	"prim.2005"	"rank_median.2005"	"rank_gini.2005"	"gini_steink.2008"	"median_steink.2008"	"primary.2008"	"secondary.2008"	"tertiary.2008"	"tert.2008"	"sek.2008"	"prim.2008"	"rank_median.2008"	"rank_gini.2008"	"gini_steink.1971"	"median_steink.1971"	"primary.1971"	"secondary.1971"	"tertiary.1971"	"tert.1971"	"sek.1971"	"prim.1971"	"rank_median.1971"	"rank_gini.1971"	"gini_steink.1981"	"median_steink.1981"	"primary.1981"	"secondary.1981"	"tertiary.1981"	"tert.1981"	"sek.1981"	"prim.1981"	"rank_median.1981"	"rank_gini.1981"	"gini_steink.1995"	"median_steink.1995"	"primary.1995"	"secondary.1995"	"tertiary.1995"	"tert.1995"	"sek.1995"	"prim.1995"	"rank_median.1995"	"rank_gini.1995"	"diff_gini"	"diff_median"	"diff_primary"	"diff_secondary"	"diff_tertiary"
6057											0.453999996185303	35150	0.0144406244838749	0.0886173116132647	0.89694206390286	419.606508	41.456859	6.755598	105.5	2581	0.458000004291534	38300	0.00937504787973367	0.105430679547131	0.885194272573135	451.566215	53.783598	4.782515	130.5	2498.5	0.40200001001358	15650							986.5	2582	0.514999985694885	14850							46	2819	0.458999991416931	30300	0.0291040854977826	0.122765207852654	0.848130706649564	437.328088	63.302358	15.007161	95.5	2740.5	-320.5	84.5	-0.0197290376180489	-0.0173345283055226	0.0370635659235715
6058											0.296000003814697	38200	0.146268255294072	0.27520690607092	0.578524838635008	70.282624	33.433765	17.769534	219	860	0.370999991893768	39400	0.0677938451896266	0.421829604804957	0.510376550005416	130.480396	107.842913	17.331846	163.5	2120.5	0.28600001335144	11500							29	1496	0.418999999761581	16900							80	2602	0.33899998664856	32950	0.10279272800494	0.504059943246329	0.393147328748731	76.138741	97.618594	19.907318	191.5	1978	-481.5	83.5	-0.034998882815313	-0.0822303384413722	0.117229221256685
6059																															0.245000004768372	15400							845.5	917	0.425999999046326	15950							61	2629.5	0.361999988555908	29700							78.5	2291					
6060																															0.187000006437302	15000							652	249.5	0.261000007390976	22100							559	318.5	0.263000011444092	40100							1035.5	215.5					
6061											0.509999990463257	25450	0.153423024942648	0.315722374486212	0.530854600571141	38.792115	23.071362	11.211363	22	2657.5	0.497999995946884	30300	0.113745352352633	0.313423460476424	0.572831187170943	46.7331	25.569924	9.27965	25.5	2573.5	0.349999994039536	14100							330	2269.5	0.639999985694885	4200							9	2902	0.541000008583069	20600	0.18416721118404	0.397896257426297	0.417936531389663	58.268753	55.474736	25.676611	20	2847	-328.5	16.5	-0.0704218588314071	-0.0844727969498723	0.154894655781279
6062																															0.342000007629395	12250							53.5	2204.5	0.550000011920929	4000							8	2857.5	0.504999995231628	17500							14	2814.5					
6063																															0.363000005483627	15900							1116.5	2369.5	0.414000004529953	22600							651	2568.5	0.416999995708466	35200							367.5	2626.5					
6064											0.247999995946884	35000	0.0727830377674822	0.818042405581294	0.109174556651223	3	22.47893	2	101.5	68.5	0.300999999046326	35400	0.0746373706030565	0.828671819033634	0.0966908103633094	2.590949	22.205279	2	63	989	0.195999994874001	12800							89.5	329.5	0.268999993801117	26300							1564.5	414.5	0.246999993920326	36500	0.0349090645051439	0.80993895975526	0.155151975739597	8.888922	46.402788	2	503	100.5	574.5	-968.45	0.0397283060979126	0.0187328592783746	-0.0584611653762872
6065											0.314000010490417	45600	0.108801751443838	0.435560983153018	0.455637265403144	34.562424	33.039535	8.253171	849	1341.5	0.326999992132187	41800	0.115192357986136	0.442878014392966	0.441929627620898	41.418666	41.507551	10.796094	274	1579.5	0.167999997735023	14150							348	141.5	0.226999998092651	22200							578	79	0.367000013589859	36800	0.205629498783047	0.412089756167484	0.382280745049469	45.956043	49.539546	24.719838	542	2341	968.125	-304	-0.0904371407969109	0.0307882582254814	0.0596488825714295
6066											0.351999998092651	39000	0.133959753242497	0.112424957468327	0.753615289289176	129.020756	19.247424	22.934233	247	2034.5											0.272000014781952	14300							392.5	1292	0.28999999165535	22500							638	793.5	0.389999985694885	33350	0.0768216466730243	0.145799758119568	0.777378595207408	162.871259	30.547008	16.095167	216	2505.5					
6067																															0.222000002861023	14200							367	610.5	0.314000010490417	22700							669	1370.5	0.310000002384186	36700							528	1272.5					
6068																															0.245000004768372	11400							28	917	0.345999985933304	19800							225.5	1985															
6069																															0.123000003397465	12400							64.5	28	0.219999998807907	24600							1108	54															
6070																															0.0839999988675117	14900							606	4	0.143999993801117	22900							713	2	0.218999996781349	33300							213	21					
6071											0.291000008583069	41200	0.177573035564192	0.192259066536569	0.630167897899238	53.048903	16.184786	14.948484	385	697											0.214000001549721	16000							1161.5	509	0.28099998831749	22100							559	611	0.314000010490417	36850	0.21539825053018	0.124974588924832	0.659627160544988	78.410153	14.855781	25.604479	550	1402.5					
6073											0.361999988555908	36900	0.45893535556039	0.0887981591674662	0.452266485272144	11.7656	2.310062	11.939089	163.5	2146	0.352999985218048	35900	0.397483614647172	0.0674812000054245	0.535035185347403	20.870576	2.632297	15.504984	70.5	1940.5																					0.35699999332428	32600	0.24919363451399	0.577257717170283	0.173548648315727	18.304312	60.883824	26.282648	177.5	2250.5			0.0893623928696148	-0.19258043837034	0.229508509897519
6074											0.363999992609024	39300	0.099943881482343	0.432670281901051	0.467385836616606	139.040965	128.713557	29.731953	263	2169	0.388999998569489	39500	0.0939823003458321	0.258151139041167	0.647866560613001	135.058659	53.815938	19.592188	167	2246.5																																			
6075											0.321000009775162	39100	0.215518472256746	0.121635913068532	0.662845614674722	77.768953	14.271042	25.285897	252.5	1509.5	0.298000007867813	39400	0.134199330696503	0.178353586893938	0.687447082409559	83.43405	21.646411	16.287499	163.5	903.5																																			
6081											0.474999994039536	34200	0.430148031668043	0.0360783712003954	0.533773597131561	8.954264	0.605229	7.215904	87	2615	0.472000002861023	36800	0.325892625725189	0.203148096554454	0.470959277720357	8.440235	3.640692	5.840442	93	2528	0.234999999403954	15100							698.5	771	0.541999995708466	5100							14	2851.5	0.524999976158142	19600	0.575478254047427	0.0398651346548572	0.384656611297715	9.648948	1	14.435628	18	2837.5	-323.5	79	-0.186827064803577	0.163282961899597	0.0863026664226417
6082											0.499000012874603	35500	0.130094388531551	0.297835456489961	0.572070154978488	311.275311	162.058488	70.787072	115	2648	0.500999987125397	35900	0.120071576070362	0.310960294641625	0.568968129288013	355.422219	194.250244	75.006145	70.5	2578.5	0.381999999284744	12900							98	2495.5	0.541999995708466	10800							26	2851.5	0.50900000333786	26100	0.0907868178702013	0.234261490583614	0.674951691546185	431.863101	149.89057	58.089308	39	2821.5	-273	44.5	0.029284758200161	0.0766988040580108	-0.105983562258172
6083											0.462999999523163	35100	0.235609757416607	0.258845708361633	0.50554453422176	222.106878	113.721756	103.51323	104	2598.5	0.469999998807907	36200	0.214206747341125	0.231691960166844	0.554101292492031	228.353217	95.483633	88.277722	77.5	2521.5	0.34400001168251	14200							367	2217.5	0.488999992609024	15200							49	2779	0.462000012397766	27000	0.260634591469482	0.248875868606409	0.490489539924109	272.802371	138.420744	144.960756	49	2746	-257.5	28.5	-0.0464278441283565	-0.017183908439565	0.0636117525679216
6084											0.439000010490417	36800	0.12163589678242	0.387413961317875	0.490950141899706	114.334533	90.222592	28.327079	161.5	2544	0.449999988079071	37250	0.0755783157174599	0.561425788881502	0.362995895401038	117.385417	181.553569	24.440475	103	2483.5	0.214000001549721	14500							455.5	509	0.291999995708466	23400							831.5	836.5	0.402999997138977	31250	0.104253626761979	0.438810135097117	0.456936238140903	144.414651	138.685898	32.949348	124.5	2571	968.125	-728.5	-0.0286753110445194	0.122615653784385	-0.0939403427398656
6085											0.389999985694885	38350	0.284710370802868	0.337464973888979	0.377824655308153	9.955674	8.892197	7.502114	225.5	2347	0.389999985694885	39850	0.120662597585642	0.39067464096861	0.488662761445748	17.511448	14	4.323998	182	2253.5	0.236000001430511	13950							281	782.5	0.333999991416931	19350							188	1766	0.418999999761581	29750	0.203432798387386	0.489234435487679	0.307332766124935	10.869189	17.302358	7.194643	80	2632.5	487.5	-6	-0.0827702008017445	-0.0985597945190694	0.181329995320814
6086											0.421999990940094	37500	0.143161559862003	0.196745267335811	0.660093172802185	35.631207	10.620124	7.727726	183.5	2488.5	0.412999987602234	40100	0.119765719909579	0.130940518845438	0.749293761244983	48.725824	8.514931	7.788245	195.5	2362	0.189999997615814	16700							1519	272	0.456000000238419	17400							92.5	2704.5	0.453000009059906	25300	0.291908882660203	0.063952959474141	0.644138157865656	53.480835	5.30982	24.236308	33	2728.5	-342.5	103	-0.172143162750624	0.0669875593712972	0.105155603379327
6087											0.296999990940094	39850	0.103176421706238	0.512831627794129	0.383991950499633	58.793246	78.519969	15.797406	284.5	887.5	0.300999999046326	41500	0.105623756633659	0.516700762114046	0.377675481252295	58.721979	80.337996	16.42266	260.5	989	0.196999996900558	14150							348	337	0.27700001001358	21950							527.5	539	0.298000007867813	36400	0.197854628974339	0.474606503094802	0.327538867930859	47.79558	69.256187	28.871617	491	916.5	450	-267	-0.0922308723406802	0.0420942590192436	0.0501366133214366
6088											0.365000009536743	38600	0.380983585400037	0	0.619016414599963	5.698069	0	3.506968	236	2179.5	0.324000000953674	43900	0.343137037737088	0	0.656862962262912	6.731485	0	3.516444	451	1520	0.203999996185303	14500							455.5	397	0.298000007867813	23200							782	989.5	0.354999989271164	31050	0.411032386856573	0.101749630686997	0.48721798245643	9.576801	2	8.07929	120	2223.5	530.5	-331	-0.0678953491194847	-0.101749630686997	0.169644979806482
6089											0.600000023841858	16800	0.0958970681386679	0.198335406574532	0.7057675252868	181.846474	51.102655	24.708623	10	2735.5	0.611999988555908	19400	0.101718923845147	0.163537511314456	0.734743564840397	243.105316	54.109815	33.655839	5	2677	0.479999989271164	9850							9	2793.5	0.617999970912933	3800							5	2898	0.610000014305115	6300	0.100450445760269	0.164977689523176	0.734571864716556	271.825785	61.049425	37.171341	7	2881	-221	0	0.00126847808487857	-0.00144017820871978	0.000171700123841267
6101											0.282000005245209	45600	0.0685755835734178	0.38879340304123	0.542631013385352	82.655994	59.222758	10.445741	849	490.5	0.270000010728836	48600	0.0637007509304134	0.495371607719407	0.440927641350179	80.373115	90.297263	11.611492	1052	311	0.209999993443489	16700							1519	454.5	0.358000010251999	26450							1604.5	2134	0.264999985694885	40800	0.0598139451346453	0.489352259124094	0.450833795741261	76.765065	83.32374	10.184732	1148.5	238.5	-1274.8	-552.5	0.0038868057957681	0.00601934859531328	-0.0099061543910815
6102											0.428000003099442	31750	0.140692969638592	0.193402516255064	0.665904514106344	36.486651	10.59703	7.708936	52	2509.5	0.409999996423721	34600	0.12711302413939	0.186073788450782	0.686813187409828	37.949408	10.281384	7.023546	53	2351	0.208000004291534	12850							95	439.5	0.435999989509583	16800							76.5	2651.5	0.46000000834465	27650	0.128738977571608	0.159001316546801	0.712259705881591	44.795837	10	8.096724	56	2742	-300.5	-23.5	-0.00162595343221844	0.0270724719039808	-0.0254465184717623
6103											0.268999993801117	48250	0.496301505182365	0.225862278939553	0.277836215878082	6.150567	5	10.986817	1287	258											0.167999997735023	13950							281	141.5	0.221000000834465	23600							878	55.5	0.256999999284744	39800	0.685858769139369	0	0.314141230860631	5	0	10.916408	981.5	162.5					
6104											0.330000013113022	40500	0.569690858829989	0.251645465662007	0.178663675508004	7.099817	10	22.63863	335	1702.5	0.284000009298325	47400	0.535874618534358	0.129934365820678	0.334191015644964	7.715996	3	12.372584	857	584	0.153999999165535	17100							1714.5	91.5	0.335999995470047	20650							345	1809.5	0.310999989509583	35050	0.694825213101974	0.0599647485232856	0.245210038374741	8.178473	2	23.174456	349.5	1306.5	-1225.5	512	-0.158950594567616	0.0699696172973928	0.0889809772702232
6105											0.221000000834465	47700	0.528696692806603	0.110154337847395	0.361148969346002	12.510006	3.815687	18.313769	1201	11	0.238000005483627	45200	0.477776960806064	0.106939253102324	0.415283786091612	13.758552	3.542949	15.828981	579.5	56.5	0.159999996423721	15700							1010	106	0.217999994754791	24650							1122.5	51	0.224999994039536	41400	0.4058305721657	0.153153581569253	0.441015846265047	17.277396	6	15.898965	1271	30.5	5.5	-543	0.0719463886403641	-0.0462143284669286	-0.0257320601734355
6106																															0.0700000002980232	14200							367	3	0.232999995350838	22600							651	103.5															
6107											0.284999996423721	48300	0.10366727819211	0.436624543174037	0.459708178633853	214.762866	203.978834	48.430467	1300	562.5	0.270999997854233	49200	0.0422098498629389	0.477505522655784	0.480284627481277	196.078006	194.943426	17.23233	1137.5	328.5	0.268999993801117	16700							1519	1254	0.32600000500679	28100							2016.5	1612.5	0.300000011920929	42050	0.0318601527612744	0.539833397922689	0.428306449316036	242.987919	306.259675	18.074984	1395.5	972	-1274.8	-879	0.0103496971016645	-0.0623278752669055	0.0519781781652409
6108																															0.180999994277954	15000							652	218.5	0.328000009059906	22300							596	1654.5															
6109											0.458000004291534	32100	0.204310821045011	0.293243557013849	0.50244562194114	8.567036	5	3.483637	60.5	2589.5	0.416000008583069	34200	0.490039676945621	0.225132324337784	0.284827998716596	7.590949	6	13.060044	49	2374	0.335999995470047	13500							191	2143	0.517000019550323	12850							30	2823.5	0.40599998831749	29350	0.178828201688051	0	0.821171798311949	10.290507	0	2.240984	74	2585.5	-449.5	19	0.0893623928696148	0.191863911688138	-0.151847562525845
6110											0.293000012636185	45000	0.0724142110677878	0.204639328279441	0.722946460652771	632.54564	179.050209	63.359178	746	755	0.282999992370605	45200	0.0885063273519138	0.215558518669984	0.695935153978103	663.023892	205.364605	84.320801	579.5	560.5	0.24099999666214	16700							1519	857	0.31700000166893	24900							1184.5	1434.5	0.300999999046326	39100	0.0868462930106394	0.257599583593622	0.655554123395738	690.065626	271.160857	91.418297	859	1001.5	-874	-605	0.00166003434127444	-0.0420410649236385	0.0403810305823641
6111											0.486999988555908	32550	0.0164284302834414	0.0447733453800715	0.938798224336487	1043.868853	49.784394	18.267106	65	2629.5	0.488000005483627	33550	0.0114573209217238	0.0491823515177025	0.939360327560574	1035.39787	54.210616	12.628685	44.5	2558	0.481000006198883	15600							959.5	2796	0.603999972343445	8200							22	2892	0.515999972820282	30500	0.014708078630444	0.0351511110563626	0.950140810313193	1476.378625	54.61964	22.854184	101.5	2827	-334	22.5	-0.00325075770872017	0.0140312404613399	-0.0107804827526198
6112											0.224999994039536	48400	0.286973104952153	0.0440716744693363	0.66895522057851	15.178802	1	6.511509	1314.5	13.5	0.26800000667572	40300	0.252316621680542	0.11533753548984	0.632345842829617	16.447703	3	6.56291	204.5	280	0.179000005125999	15200							748	207.5	0.349000006914139	20000							251.5	2021	0.407000005245209	35300	0.251022515679706	0.230259049777891	0.518718434542404	18.022082	8	8.721395	377.5	2592.5	-1274.8	-47	0.00129410600083663	-0.11492151428805	0.113627408287214
6113											0.34799998998642	49050	0.283607504436532	0.303196781752201	0.413195713811267	212.323926	155.800094	145.733987	1425.5	1993	0.347000002861023	47300	0.217993708787249	0.479602775423982	0.302403515788769	172.894649	274.205653	124.634615	845	1875.5	0.221000000834465	16550							1447	600.5	0.30799999833107	30500							2450	1214	0.300000011920929	41300	0.261305725112463	0.276396293293595	0.462297981593942	246.768741	147.536801	139.481649	1247	972	661.5	-968.45	-0.0433120163252144	0.191863911688138	-0.151847562525845
6114											0.270000010728836	46900	0.140239807442281	0.382964884762796	0.476795307794923	162.121041	130.216604	47.684663	1078.5	272	0.259999990463257	45500	0.137621847568796	0.455052439434792	0.407325712996412	125.244375	139.919373	42.31592	616	185	0.211999997496605	16350							1343	479	0.25900000333786	25600							1367.5	293	0.28099998831749	39100	0.142370384654719	0.478718997384085	0.378910617961196	123.427755	155.939708	46.376259	859	492.5	-108	-751.5	-0.00474853708592346	-0.0236665579492925	0.0284150950352159
6115											0.321000009775162	37000	0.249849205978699	0	0.750150794021301	21.805231	0	7.262566	167	1509.5	0.319999992847443	40400	0.174514649821226	0	0.825485350178774	44.141297	0	9.331847	209.5	1444	0.216999992728233	16100							1212	553	0.345999985933304	20900							381.5	1985	0.337000012397766	30500	0.557082337370952	0.0782666691794148	0.364650993449633	7.333417	1.574004	11.203362	101.5	1938	-541	-172	-0.186827064803577	-0.0782666691794148	0.229508509897519
6116											0.310999989509583	42600	0.566965088575162	0.103766213483908	0.32926869794093	47.302861	14.907092	81.450411	497.5	1262.5	0.298000007867813	43050	0.523837985902252	0.108794986182607	0.367367027915141	43.109563	12.766808	61.471022	378.5	903.5	0.185000002384186	16500							1420.5	238.5	0.330000013113022	28600							2146	1696.5	0.296999990940094	38000	0.416411352914549	0.256116654617174	0.327471992468278	35.832288	28.024521	45.564115	701.5	890.5	-793	-968.45	0.0893623928696148	-0.147321668434566	0.0398950354468631
6117											0.368999987840652	43550	0.166645772206804	0.297716033992814	0.535638193800382	22.678799	12.605229	7.055744	583.5	2207	0.358000010251999	40100	0.168906217664828	0.311782014902881	0.51931176743229	22.720271	13.640692	7.389771	195.5	2013																					0.368000000715256	32750	0.230975390456213	0.332935580128133	0.436089029415654	23.576941	18	12.487572	185	2348.5			-0.0620691727913847	-0.0211535652252517	0.0832227380166366
6131											0.282999992370605	43100	0.164127519592047	0.307309282994422	0.528563197413531	31.161669	18.11755	9.676208	547.5	515	0.310999989509583	44200	0.138783204927621	0.315552161202809	0.54566463386957	35.523638	20.542949	9.035008	479	1223.5	0.216000005602837	15000							652	537	0.312000006437302	23000							739.5	1312.5	0.291000008583069	37900	0.102834398233885	0.339023989422338	0.558141612343778	35.807473	21.750022	6.597322	686	738.5	-89	-260.5	0.0359488066937364	-0.0234718282195283	-0.0124769784742081
6132											0.30799999833107	41800	0.14683338607135	0.282637995430263	0.570528618498387	302.706711	149.959906	77.905735	431.5	1174.5	0.319000005722046	44750	0.120503399076555	0.345455049986118	0.534041550937327	259.310769	167.740159	58.511981	528	1421	0.277999997138977	14500							455.5	1383	0.328999996185303	23000							739.5	1676	0.287000000476837	38100	0.260296244053498	0.241558887206382	0.498144868740119	226.974189	110.06363	118.601099	714	640.5	-255	-211.5	-0.139792844976943	0.103896162779736	0.0358966821972072
6133											0.324999988079071	47500	0.376186254997348	0.20557519343446	0.418238551568192	605.880995	297.806365	544.961964	1168.5	1597.5	0.319000005722046	47400	0.348096065739642	0.229387714476708	0.422516219783649	628.060113	340.979274	517.436359	857	1421	0.239999994635582	15700							1010	837	0.370000004768372	26700							1672.5	2282.5	0.310999989509583	38400	0.423213989948612	0.134117801221314	0.442668208830074	691.030407	209.365563	660.661258	758	1306.5	-861.5	-815.5	-0.0751179242089695	0.0952699132553939	-0.0201519890464245
6134											0.280000001192093	40300	0.299860617010991	0.355269623802205	0.344869759186804	51.423536	52.97426	44.712222	318.5	452	0.312000006437302	41500	0.243159741215698	0.408363630428953	0.348476628355349	55.494472	65.031403	38.722888	260.5	1249.5	0.181999996304512	14300							392.5	223	0.287000000476837	22900							713	732	0.289000004529953	37800	0.170707666599393	0.578905596745588	0.25038673665502	47.681139	110.240976	32.507856	666	687	517.5	-452.5	0.0724520746163053	-0.170541966316634	0.0980898917003292
6135											0.372999995946884	41500	0.213747707006521	0.163462413262082	0.622789879731397	502.02833	131.766371	172.301137	406	2239.5	0.388999998569489	44200	0.181963535397165	0.213363320202204	0.604673144400631	556.639953	196.414459	167.508967	479	2246.5	0.289000004529953	15300							798	1546	0.451999992132187	21500							454	2690.5	0.381000012159348	34850	0.201204500960513	0.258740414106777	0.54005508493271	357.18484	171.127272	133.073828	325.5	2443	-444	25	-0.0192409655633486	-0.0453770939045729	0.0646180594679217
6136											0.328999996185303	47200	0.0162645421405998	0.278845854575349	0.704889603284051	5663.116333	2240.260753	130.670099	1123	1679.5	0.354999989271164	47700	0.0168232812799363	0.24239435734021	0.740782361379853	6418.452247	2100.207414	145.764037	906	1971	0.33500000834465	17200							1761.5	2133.5	0.368999987840652	27500							1871.5	2270	0.331999987363815	41600	0.0269423403263215	0.239393238722211	0.733664420951467	5081.057432	1657.938916	186.591546	1305.5	1846	-299	-965.5	-0.0101190590463852	0.00300111861799898	0.00711794042838609
6137											0.312999993562698	45300	0.213339574932655	0.124224699762585	0.66243572530476	159.93016	29.991251	51.506027	792.5	1314.5	0.33500000834465	46950	0.170519884117611	0.138534320397913	0.690945795484476	200.468411	40.193826	49.473997	787.5	1707	0.222000002861023	14800							575	610.5	0.333999991416931	24200							1024	1766	0.305000007152557	38200	0.150405574703183	0.151105560719308	0.698488864577509	178.964405	38.715745	38.536397	726.5	1117.5	-59	-236.5	0.0201143094144281	-0.0125712403213948	-0.00754306909303337
6139											0.421999990940094	38250	0.126226748542556	0.324922792330485	0.548850459126959	492.212909	291.39302	113.201026	221.5	2488.5	0.45100000500679	39050	0.115455686201712	0.336608934734197	0.547935379064091	442.279367	271.702088	93.192865	151.5	2486.5	0.319999992847443	15550							932.5	1957.5	0.486999988555908	20700							349.5	2775	0.426999986171722	33600	0.191005528848123	0.366395405834446	0.442599065317431	325.961752	269.839902	140.670195	235.5	2660.5	-288.5	-198	-0.0755498426464113	-0.029786471100249	0.10533631374666
6140											0.35699999332428	45300	0.276721009696963	0.111743745751164	0.611535244551873	288.814556	52.774097	130.689206	792.5	2089	0.317999988794327	47700	0.215699063675313	0.2157432502197	0.568557686104987	250.794852	95.165887	95.146396	906	1397.5	0.24099999666214	15800							1063	857	0.381000012159348	25500							1341.5	2377.5	0.323000013828278	38000	0.35462492018858	0.0611072578236281	0.584267821987792	351.024804	36.712895	213.056647	701.5	1630.5	-980	-435.5	-0.138925856513267	0.154635992396072	-0.0157101358828055
6141											0.310000002384186	42650	0.19739368373494	0.258106076345952	0.544500239919108	505.295242	239.521974	183.180983	501.5	1233.5	0.333000004291534	43500	0.141000267776657	0.227747249462714	0.631252482760629	609.091521	219.751878	136.050265	416	1674.5	0.248999997973442	16900							1617	970.5	0.361000001430511	24200							1024	2178.5	0.296000003814697	37200	0.26275883475327	0.165637808520018	0.571603356726712	645.113972	186.939533	296.550735	599	861.5	-504	-608	-0.121758566976613	0.0621094409426963	0.0596491260339165
6142											0.32600000500679	45400	0.0767253376822763	0.275796166820595	0.647478495497128	28.845751	12.286968	3.418183	810	1617.5	0.382999986410141	42750	0.0699078426698317	0.248286227590888	0.681805929739281	21.968385	8	2.252492	348.5	2207	0.321000009775162	15800							1063	1971.5	0.308999985456467	27000							1759	1240.5	0.34799998998642	38200	0.0391721380006145	0	0.960827861999385	42.261143	0	1.722951	726.5	2124	966.5	-968.45	0.0307357046692173	0.191863911688138	-0.151847562525845
6151											0.532000005245209	30550	0.106768624756025	0.106905270966905	0.78632610427707	274.050734	37.258674	37.21105	41	2683.5	0.556999981403351	30650	0.0747814589413244	0.104209579470099	0.821008961588577	313.522922	39.795049	28.557181	27	2641	0.400999993085861	13900							268.5	2578	0.503000020980835	14200							38	2802	0.504000008106232	26550	0.114093691002344	0.112840094085851	0.773066214911805	316.326449	46.172379	46.685331	42	2813	-161	-11	-0.0393122320610196	-0.00863051461575279	0.0479427466767725
6152											0.294999986886978	51050	0.0412732695847315	0.490704312789879	0.468022417625389	895.611875	939.016152	78.980897	1711.5	825.5	0.293000012636185	51450	0.0415137057396606	0.478025065443901	0.480461228816438	1066.405075	1060.997902	92.141517	1526.5	787.5	0.234999999403954	17900							2078	771	0.300000011920929	28300							2073	1040	0.28600001335144	42600	0.0432011294661736	0.571371519198592	0.385427351335234	486.889551	721.782773	54.573653	1491	616	-252.5	-546.5	-0.00168742372651299	-0.0933464537546914	0.0950338774812044
6153											0.312999993562698	47800	0.00976511436994114	0.453389377438785	0.536845508191274	3927.274284	3316.753918	71.436348	1221	1314.5	0.324999988079071	48300	0.00242823729810676	0.433150610169327	0.564421152532567	4339.53356	3330.264291	18.669423	1009	1541	0.308999985456467	18950							2422.5	1804.5	0.354000002145767	28900							2192	2080	0.30799999833107	42000	0.00952675913188323	0.530226535686607	0.46024670518151	3557.706447	4098.650448	73.641836	1385.5	1203	-539	-968.45	-0.00709852183377647	-0.0970759255172804	0.104174447351057
6154											0.354999989271164	46400	0.0323057317953942	0.23756746992127	0.730126798283336	479.066056	155.877734	21.197112	993	2062.5	0.363999992609024	46200	0.0402137772217353	0.251990395529336	0.707795827248929	357.177659	127.162857	20.293229	698	2057.5	0.30799999833107	16550							1447	1791.5	0.386000007390976	22800							689	2413.5	0.344999998807907	36700	0.0462701554181804	0.334989379986522	0.618740464595297	295.967309	160.238276	22.132791	528	2075	-356	9	-0.00605637819644503	-0.0829989844571865	0.0890553626536317
6155											0.370000004768372	39050	0.00411670676256508	0.113683496149483	0.882199797087952	108.641954	14	0.506968	250	2213	0.395999997854233	40100	0.00416998104410934	0.195075303772458	0.800754715183433	99.171906	24.159695	0.516444	195.5	2296	0.30799999833107	14800							575	1791.5	0.412000000476837	20300							298	2560	0.40200001001358	32350	0.0130533462317826	0.14864137472369	0.838305279044527	110.650536	19.61964	1.722952	160.5	2566	-264	-102.5	-0.00888336518767328	0.0464339290487674	-0.0375505638610941
6156											0.391999989748001	45850	0.0702457563219417	0.324499148886515	0.605255094791543	392.049536	210.191937	45.501172	891.5	2358.5	0.395999997854233	46900	0.0510847128138527	0.368848620315952	0.580066666870195	412.497315	262.295826	36.327388	780.5	2296	0.303000003099442	14900							606	1728	0.472000002861023	19850							230	2745.5	0.388000011444092	37700	0.125811287576608	0.288598028993515	0.585590683429877	319.037133	157.231818	68.543564	655.5	2492.5	-449.5	550.5	-0.0747265747627552	0.0802505913224368	-0.00552401655968149
6157											0.418999999761581	38200	0.23684277978789	0.200258379408494	0.562898840803616	173.841982	61.846483	73.144969	219	2476.5	0.437000006437302	39300	0.183679305594942	0.232175395972457	0.584145298432601	194.258123	77.210168	61.082743	160	2448	0.238000005483627	15700							1010	807	0.449000000953674	17300							91	2684.5	0.430000007152557	31250	0.308507107379479	0.143128783691135	0.548364108929386	186.841718	48.767648	105.116285	124.5	2667	-236.5	69	-0.124827801784537	0.0890466122813224	0.0357811895032147
6158											0.388000011444092	44800	0.0467613971397923	0.668767946216377	0.28447065664383	181.186273	425.954554	29.78347	721.5	2334.5	0.416000008583069	45400	0.0409920750329359	0.670688786876752	0.288319138090312	219.060298	509.578679	31.145127	603.5	2374	0.370000004768372	14500							455.5	2421.5	0.537999987602234	8400							23	2846.5	0.453000009059906	34500	0.0683181662429736	0.472078476282626	0.4596033574744	219.391443	225.346435	32.611644	289.5	2728.5	-472.5	580.5	-0.0273260912100377	0.191863911688138	-0.151847562525845
6159											0.32600000500679	47600	0.0436464715528196	0.585619819854221	0.370733708592959	375.807212	593.634047	44.243775	1186.5	1617.5	0.305999994277954	49550	0.0341811159971574	0.569215426745051	0.396603457257792	430.413854	617.740973	37.095052	1203	1113.5	0.266000002622604	17000							1669.5	1208	0.361999988555908	25600							1367.5	2195	0.30799999833107	40500	0.0641918688597397	0.636816663553599	0.298991467586661	318.294604	677.930074	68.336149	1098.5	1203	-1081.5	-164.5	-0.0300107528625823	-0.0676012368085478	0.0976119896711302
6171											0.523000001907349	21500	0.0449711706583575	0.0604556569554576	0.894573172386185	282.778617	19.110306	14.21559	14	2673	0.550000011920929	21400	0.0343145711785977	0.0610833280997091	0.904602100721693	272.575454	18.405679	10.339695	10	2628.5	0.268999993801117	15600							959.5	1254	0.537000000476837	12500							28	2844.5	0.521000027656555	21150	0.0725654377365001	0.0697481804808226	0.857686381782677	274.641295	22.33419	23.236309	22	2834.5	-216	-18	-0.0382508665579024	-0.00866485238111359	0.0469157189390158
